baslik,icerik,etiket,kaynak_url
Putin'in ardından ABD yetkilileri Hindistan'ı ziyaret edecek,"ABD Siyasi İşlerden Sorumlu Dışişleri Müsteşarı Allison Hooker ve ticaret müzakerecileri, Putin'in Hindistan'ı ziyaretinin ardından bu hafta Hindistan'a gidecek.",0,https://www.bloomberght.com/putin-in-ardindan-abd-yetkilileri-de-hindistan-i-ziyaret-edecek-3763287
JPMorgan CEO'su Dimon: Avrupa'nın ciddi sorunları var,"JPMorgan CEO'su Jamie Dimon, Avrupa'daki yavaş işleyen bürokrasinin yatırım ve inovasyonu kaçırdığını belirterek Avrupa'nın ciddi sorunlarla karşı karşıya olduğunu ve bu durumun ABD için önemli bir ekonomik risk oluşturduğunu söyledi.",0,https://www.bloomberght.com/jp-morgan-3763286
Türkiye'de inşaat çalışanı sayısı rekor seviyede,İnşaat sektöründe ücretli çalışan sayısı 2 2 milyon 24 bin 401 kişiye çıkarak üst üste üçüncü ayda da tüm zamanların en yüksek seviyesine ulaştı.,0,https://www.bloomberght.com/turkiye-de-insaat-calisani-sayisi-rekor-seviyede-3763285
"Hazine, önümüzdeki iki günde üç ihale düzenleyecek","Hazine ve Maliye Bakanlığı önümüzdeki hafta Pazartesi günü bir, Salı günü ise iki ihale gerçekleştireceğini açıkladı.",0,https://www.bloomberght.com/hazine-onumuzdeki-iki-gunde-uc-ihale-duzenleyecek-3763284
7 başlıkta geçen hafta,"Geçen hafta yurt içinde ekonomik büyüme ve enflasyon verileri öne çıkarken, asgari ücret talepleri ve yeni kira oranları gündemi belirledi. Küresel cephede ise piyasalar ABD'nin kritik tüketici verilerine odaklandı.",0,https://www.bloomberght.com/7-baslikta-gecen-hafta-3763282
Resmi Gazete'de bugün (07.12.2025),"Resmi Gazete'de yayımlanan yönetmelikler, tebliğler ve kararlar...",0,https://www.bloomberght.com/resmi-gazete-de-bugun-07122025-3763281
Erdoğan ile Maduro telefon görüşmesi gerçekleştirdi,Cumhurbaşkanı Recep Tayyip Erdoğan ve Venezuela Devlet Başkanı Nicolas Maduro telefon görüşmesi yaptı.,0,https://www.bloomberght.com/erdogan-ile-maduro-telefon-gorusmesi-gerceklestirdi-3763280
Bakan Şimşek yapısal dönüşümün önemine dikkat çekti,"Hazine ve Maliye Bakanı Mehmet Şimşek Doha Forum 2025'te yaptığı konuşmada, ""Türkiye ekonomisindeki kazanımları kalıcı hale getirecek yapısal dönüşümdür"" ifadesini kullandı.",1,https://www.bloomberght.com/bakan-simsek-doha-da-yapisal-donusumun-onemine-dikkat-cekti-3763279
"Meta, birçok haber kuruluşuyla yapay zeka anlaşması imzaladı","Meta, USA Today, People Inc., CNN, Fox News, The Daily Caller, Washington Examiner ve Le Monde gibi önde gelen haber kuruluşlarıyla yapay zeka anlaşması imzaladı.",0,https://www.bloomberght.com/meta-onde-gelen-haber-kuruluslariyla-yapay-zeka-anlasmasi-imzaladi-3763278
"AB'den ""ABD hâlâ en büyük müttefikimiz"" mesajı","AB'nin Dış İlişkiler ve Güvenlik Politikası Yüksek Temsilcisi Kaja Kallas, Trump yönetiminin çıkışlarında düşmanlık görmediklerini belirterek, ""ABD hâlâ en büyük müttefikimiz"" mesajı verdi.",1,https://www.bloomberght.com/ab-den-abd-hl-en-buyuk-muttefikimiz-mesaji-3763277
Dışişleri Bakanı Fidan: Trump'ın F-35 sorununu çözeceğinden umutluyuz,"Dışişleri Bakanı Hakan Fidan Reuters'a verdiği röportajda, Trump'ın ikinci döneminde F-35 sorununu çözeceğinden ve CAATSA yaptırımlarını kaldıracağından umutlu olduğunu dile getirdi.",0,https://www.bloomberght.com/disisleri-bakani-fidan-trump-in-f-35-sorununu-cozmesinden-umutluyuz-3763276
Türkiye-Azerbaycan karşılıklı yatırımları 40 milyar dolara yaklaştı,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, Bakü'de gerçekleştirilen toplantıda Türkiye ile Azerbaycan arasında ticaret hacminin 7,9 milyar dolar olduğunu açıkladı.",0,https://www.bloomberght.com/turkiye-azerbaycan-karsilikli-yatirimlari-40-milyar-dolara-yaklasti-3763275
İş dünyası enflasyon muhasebesinin kaldırılmasını istiyor,"İş dünyası ve mali müşavirler, enflasyon muhasebesinin mevcut haliyle işletmeleri zorladığını belirterek, uygulamanın kaldırılmasını talep ediyor.",0,https://www.bloomberght.com/is-dunyasi-enflasyon-muhasebesinin-kaldirilmasini-istiyor-3763274
ABD ile Çin arasında kritik görüşme,"Xinhua'nın haberine göre iki ülke, varılan mutabakat doğrultusunda ekonomik ilişkileri güçlendirme, sorunları ise azaltma konusunda hemfikir.",0,https://www.bloomberght.com/abd-ile-cin-arasinda-kritik-gorusme-3763273
Akkuyu NGS'nin güç ünitesine ait tesis elektrik dağıtımına hazır,"Akkuyu Nükleer AŞ, Akkuyu NGS'nin birinci güç ünitesine ait gaz yalıtımlı şalt tesisinin işletmeye hazır olduğunu açıkladı.",0,https://www.bloomberght.com/akkuyu-ngs-nin-guc-unitesine-ait-tesis-elektrik-dagitimina-hazir-3763272
Fed'in faiz kararı öncesinde görüş ayrılıkları mevcut,"Fed'in faiz kararı öncesinde şahin üyeler, fiyat istikrarını öne sürerek faiz indirimine karşı çıkarken, güvercin zayıflayan işgücü piyasasını gerekçe göstererek indirimlerin devamını savunuyor",1,https://www.bloomberght.com/fed-in-faiz-karari-oncesinde-gorus-ayriliklari-mevcut-3763271
Ticaret Bakanlığı'ndan Yunanistan sınır kapılarına ilişkin açıklama,"Ticaret Bakanlığı, Yunanistan'da başlayan grev nedeniyle 2 Aralık akşamından itibaren İpsala ve Kipi gümrük kapılarında tır işlemlerinin durduğunu ve bazı ürünlerin geçişinin grev kapsamı dışında bırakılması için gerekli girişimlerin sürdürüldüğünü bildirdi.",0,https://www.bloomberght.com/gumruk-3763270
Ekonomi ve siyaset gündemi -  6 Aralık 2025,Ekonomi ve siyaset gündeminde öne çıkanlar...,0,https://www.bloomberght.com/ekonomi-ve-siyaset-gundemi-6-aralik-2025-3763269
Almanya’dan yeni askerlik yasası: 18 yaş üstüne zorunlu düzenlemeler geliyor,"Almanya, Alman ordusunun personel açığını kapatmak ve NATO yükümlülüklerini karşılamak amacıyla yeni askerlik yasasını onayladı.",0,https://www.bloomberght.com/almanyadan-yeni-askerlik-yasasi-18-yas-ustune-zorunlu-duzenlemeler-geliyor-3763267
Resmi Gazete'de bugün (06.12.2025),"Resmi Gazete'de yayımlanan yönetmelikler, tebliğler ve kararlar...",0,https://www.bloomberght.com/resmi-gazete-de-bugun-06122025-3763266
"SGK, iş kazasında aileyi yalnız bırakmıyor","TÜRKİYE'de sigortasız çalışırken iş kazası geçiren işçilerin, Sosyal Güvenlik Kurumu (SGK) tarafından kaza günü itibarıyla re'sen sigortalı yapılması, zaman zaman kamuoyunda tartışma konusu olurken, uzmanlara göre bu uygulama işçi ve ailesini koruyan güçlü bir sosyal devlet refleksi niteliği taşıyor.",0,/haberler/genel-haberler/sgk-is-kazasinda-aileyi-yalniz-birakmiyor_ID1621630/
"Otomotivde kasım fırtınası! 3,8 milyar doları aştı","Türkiye otomotiv endüstrisi, Kasım ayında 3 milyar 752 milyon dolarlık ihracat yaptı.",1,/haberler/piyasa-haberleri/otomotivde-kasim-firtinasi-3-8-milyar-dolari-asti_ID1621629/
Silopi'de petrol sahasının sürpriz misafirler,"Enerji ve Tabii Kaynaklar Bakanı Alparslan Bayraktar, ""Türkiye Yüzyılı'nı sadece kaynaklarımızla değil gençliğimizin aklı, heyecanı ve cesaretiyle inşa edebileceğimizi biliyoruz. Enerjide tam bağımsız Türkiye, gençlerimizle mümkün olacak"" dedi.",0,/haberler/genel-haberler/silopide-petrol-sahasinin-surpriz-misafirler_ID1621628/
Bakan Kurum paylaştı! Dört bir yanı çiçek gibi oluyor,"Çevre, Şehircilik ve İklim Değişikliği Bakanı Murat Kurum, deprem bölgesindeki son anahtar teslim töreninin yapılacağı Hatay'da hazırlıkları yerinde inceledi, vatandaşlar ile şantiyelerdeki işçi ve mühendislerle bir araya geldi.",1,/haberler/genel-haberler/bakan-kurum-paylasti-dort-bir-yani-cicek-gibi-oluyor_ID1621627/
Yerli sistemi Bakan Uraloğlu duyurdu! 7 gün 24 saat çalışacak,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, havalimanlarında kuş ve dron tehditlerine karşı ""Savuran Projesi"" kapsamında otonom sistem geliştirileceğini belirterek, ""Bu sistem, hem kuş kaynaklı riskleri hem de birinci şahıs görüşlü FPV dron tehditlerini tespit edip etkili şekilde önleyecek."" açıklamasında bulundu.",1,/haberler/genel-haberler/yerli-sistemi-bakan-uraloglu-duyurdu-7-gun-24-saat-calisacak_ID1621626/
Gayrimenkulde yeni dönem! Fiyatlara yüzde 30 indirim fırsatı,"Gayrimenkul sektöründe yeni dönem başlıyor! Yapay zeka teknolojileri, inşaat firmalarının proje maliyetlerini doğru lokasyon ve konsept seçimiyle yüzde 37'ye varan oranlarda düşürüyor. Uzmanlar, bu maliyet avantajının doğrudan vatandaşa yansıyarak, daire fiyatlarının yüzde 20 ila yüzde 30 daha uygun seviyelere inmesini sağlayabileceğini belirtiyor.",1,/haberler/teknoloji-haberleri/gayrimenkulde-yeni-donem-fiyatlara-yuzde-30-indirim-firsati_ID1621625/
"Hava yoluna 24,5 milyar dolarlık yatırım","Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, ""2002'den bu yana 26 olan aktif havalimanı sayımızı 58'e çıkardık, hava ulaştırma anlaşması yaptığımız ülke sayısını 81'den 175'e ulaştırdık. Dış hatlarda 50 ülkenin 60 noktasına uçuş gerçekleştiriliyorken günümüzde 132 ülkede 355 noktaya yükselttik"" dedi. Son 23 yılda ulaştırmanın bütün modlarına 300,1 milyar dolarlık yatırım yaptıklarına dikkati çeken Uraloğlu, ""Bu yatırımlar içinde hava yoluna ayrılan ödeme 24,5 milyar dolar oldu"" ifadelerini k",0,/haberler/genel-haberler/hava-yoluna-24-5-milyar-dolarlik-yatirim_ID1621624/
Fed beklentileriyle tarihi ralli! Tüm zamanların zirvesini gördü,"Fed’in faiz indirimi beklentileri ve zayıflayan dolar endeksinin etkisiyle emtia piyasalarında hareketlilik arttı. Altın fiyatları yatay ve sınırlı düşüş sergilerken, gümüş güçlü alımlarla pozitif ayrıştı ve ons fiyatı 59,34 dolarla tüm zamanların en yüksek seviyesini gördü.",1,/haberler/piyasa-haberleri/fed-beklentileriyle-tarihi-ralli-tum-zamanlarin-zirvesini-gordu_ID1621623/
TBMM'de kritik hafta! 14 günlük yoğun mesai başlıyor,"TBMM Genel Kurulu, 2026 Yılı Merkezi Yönetim Bütçe Kanun Teklifi'nin kesintisiz 14 gün sürecek görüşmelerine yarın başlayacak.",1,/haberler/ekonomi-haberleri/tbmmde-kritik-hafta-14-gunluk-yogun-mesai-basliyor_ID1621622/
'Halk Elinde Islah’a dev destek,"Tarım ve Orman Bakanlığı, ""Halk Elinde Islah Projeleri""ne toplam 2,7 milyar liralık destek sağlanarak, üretimde verimliliğin artırıldığını bildirdi.",0,/haberler/genel-haberler/halk-elinde-islah-a-dev-destek_ID1621621/
Sosyal güvenlikte Azerbaycan hamlesi,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, Azerbaycan Çalışma ve Halkın Sosyal Koruması Bakanı Anar Aliyev ile görüştü.",0,/haberler/genel-haberler/sosyal-guvenlikte-azerbaycan-hamlesi_ID1621620/
"Bakan Şimşek'ten enflasyon mesajı: ""Pek çok endişeyi giderdik""","Hazine ve Maliye Bakanı Mehmet Şimşek, ""Enflasyon yüzde 70'lerin ortasından yüzde 31'e indi ve tek haneye inecek. Yani pek çok endişeyi giderdik. Şimdi asıl konu, tüm bu kazanımları kalıcı hale getirecek yapısal dönüşümdür. Sayın Cumhurbaşkanımız 2026'yı 'yapısal reformlar' yılı ilan etti ve bu konuda çok iyimserim"" dedi.",0,/haberler/ekonomi-haberleri/bakan-simsekten-enflasyon-mesaji-pek-cok-endiseyi-giderdik_ID1621619/
"CANLI ALTIN ALIŞ SATIŞ FİYATLARI 7 ARALIK 2025 PAZAR (HAFTA SONU GRAFİĞİ) || Gram altın, çeyrek altın, ons altın ve Cumhuriyet alt","Canlı gram altın ve çeyrek altın fiyatları, canlı ve anlık tablo ile dikkatle takip ediliyor. 7 Aralık 2025 Pazar altın fiyatları son durum grafiği, yatırımı olanların odağında yer alıyor. Haftanın yatırım araçları grafiği dikkate alındığında bu hafta içerisinde altının gram fiyatı yüzde 1,21 değer kazandı. Fed'e ilişkin artan gevşeme tahminlerine karşın, altının ons fiyatı haftayı negatif tarafta kapattı. Bu bağlamda altının onsu haftalık bazda yüzde 0,54 değer kaybederek 4 bin 196 dolara indi.",0,/altin/haber/canli-altin-alis-satis-fiyatlari-7-aralik-2025-pazar-hafta-sonu-grafigi-gram-altin-ceyrek-altin-ons-altin-ve-cumhuriyet-alt_ID1621618/
Çin'in döviz rezervleri açıklandı,"Çin'in döviz rezervlerinin değerinin, kasım ayında 3 trilyon 346 milyar dolara ulaştığı bildirildi.",0,/haberler/genel-haberler/cinin-doviz-rezervleri-aciklandi_ID1621617/
Petrol için kamulaştırma kararı,Türkiye Petrolleri Anonim Ortaklığının (TPAO) Kırklareli ve Diyarbakır'daki sahalarına ilişkin kamulaştırma kararı alındı.,0,/haberler/genel-haberler/petrol-icin-kamulastirma-karari_ID1621616/
"YENİ ASGARİ ÜCRET 2026 TOPLANTISI NE ZAMAN? İlk toplantı tarihi duyuruldu.. Bu yıl net/ brüt asgari ücret ne kadar olacak, yüzde k","Yeni asgari ücret toplantı takvimi ve tutar hesaplalamarı, yıl sonuna giderken yoğunluk kazandı. Türkiye genelinde milyonlarca çalışanın yakın takibinde yer alan asgari ücret zam toplantısı, Çalışma ve Sosyal Güvenlik Bakanlığı, Türk-İş ve TİSK'in ortak katılımıyla Aralık ayı içerisinde en az 3 toplantı halinde gerçekleşecek. 3 ayrı tarafın ortak mutabakata vararak imzaları atacağı ve netlik kazandıracağı süreçte, maksimum 4 toplantı gerçekleşecek. İlk toplantının bakanlık nezdinde gerçekleşmesi",1,/haberler/ekonomi-haberleri/yeni-asgari-ucret-2026-toplantisi-ne-zaman-ilk-toplanti-tarihi-duyuruldu-bu-yil-net-brut-asgari-ucret-ne-kadar-olacak-yuzde-k_ID1621613/
İş dünyası liderleri yıl sonu mesajı verdi… Enflasyon muhasebesi kalksın çağrısı,"2024’te başlayan enflasyon muhasebesi ile ilgili iş dünyası liderlerinden ‘zorlanıyoruz’ mesajı geldi. Uygulamanın yatırım isteğini azalttığını, istihdam kaybı riskini artırdığını ve nakit akışını bozduğunu öne süren iş dünyası temsilcileri, “Bu sistem sadeleştirilmeli, askıya alınmalı ya da tamamen kaldırılmalı” çağrısında bulundu.",0,/haberler/ekonomi-haberleri/is-dunyasi-liderleri-yil-sonu-mesaji-verdi-enflasyon-muhasebesi-kalksin-cagrisi_ID1621612/
Plastikte Çin ortaklı yatırımlar yolda,"PLASTİK sektörünün uluslararası yatırımcı ve alım heyetlerini ağırladığı 18. PAGEV Türk Plastik Endüstrisi Kongresi, İstanbul TÜYAP Palas Hotel’de düzenlendi.",0,/haberler/ekonomi-haberleri/plastikte-cin-ortakli-yatirimlar-yolda_ID1621611/
400 milyon dolarlık ortak krediye imza attılar,"DENİZBANK, hissedarı Emirates NBD (ENBD) liderliğinde Eren Holding ile beş yıl vadeli 400 milyon dolar tutarında ortak kredi (club loan) anlaşması imzaladığını duyurdu.",0,/haberler/ekonomi-haberleri/400-milyon-dolarlik-ortak-krediye-imza-attilar_ID1621610/
‘11 ilde 453 bin konuttan fazlasını teslim edeceğiz’,"ASRIN inşa seferberliği kapsamında son anahtar teslim töreninin yapılacağı Hatay’da konuşan Çevre, Şehircilik ve İklim Değişikliği Bakanı Murat Kurum, “27 Aralık’ta Sayın Cumhurbaşkanımızın teşrifleriyle deprem bölgesindeki 11 ilimizde; yılsonu hedefimiz olan 453 bin konutumuzdan daha da fazlasını hak sahiplerine teslim edeceğiz” dedi.",0,/haberler/ekonomi-haberleri/11-ilde-453-bin-konuttan-fazlasini-teslim-edecegiz_ID1621609/
Grev TIR’ları kapılara yığdı... Yunanistan’da çiftçi grevleri lojistik kriz yarattı,"TİCARET Bakanlığı, Yunanistan’da çiftçilerin başlattığı eylem nedeniyle Yunanistan tarafındaki yolun TIR geçişlerine kapatılmasından dolayı İpsala ve Kipi gümrük kapılarında TIR işlemlerinin yapılamadığını açıkladı.",1,/haberler/ekonomi-haberleri/grev-tir-lari-kapilara-yigdi-yunanistan-da-ciftci-grevleri-lojistik-kriz-yaratti_ID1621608/
Türk şekeri Körfez yolcusu,"1807’de İstanbul’da ilk şekerci dükkânını açan Şekerci Cafer Erol, 2026’da dümeni Körfez bölgesine kırdı.",0,/haberler/ekonomi-haberleri/turk-sekeri-korfez-yolcusu_ID1621607/
Mobilya yeşil dönüşüme odaklandı,"TÜRKİYE’nin ihracatında önemli paya sahip olan mobilya sektörü, yeniden yapılanmasının odağına ‘yeşil dönüşüm’ü aldı.",0,/haberler/ekonomi-haberleri/mobilya-yesil-donusume-odaklandi_ID1621606/
Kutlamadan 2.6 milyar Euro geldi,"Yurtdışından düğün için gelenler Türkiye ekonomisine 2.6 milyar Euro’luk katkıda bulundu. TUED Başkanı Meltem Tepeler, düğün turizminin artık kutlama turizmine dönüştüğünü belirterek, “Düğüne gelenler, en az bir hafta kalıyor, yeme-içme ve alışveriş için günlük minimum 3 bin Euro para bırakıyor” ifadelerini kullandı.",0,/haberler/ekonomi-haberleri/kutlamadan-26-milyar-euro-geldi_ID1621605/
Türk Yatırım Fonu faaliyete başladı,"Türk devletleri tarafından ortaklaşa kurulan ilk uluslararası finans kuruluşu niteliğindeki Türk Yatırım Fonu, operasyonel faaliyetlerine başladığını duyurdu. Fonun yönetim kurulu ve guvernörler toplantısının ardından yapılan açıklamada ayrıca, finansman faaliyetlerinin de 2026 yılının ilk çeyreğinin sonuna kadar başlayacağı belirtildi.",0,/haberler/ekonomi-haberleri/turk-yatirim-fonu-faaliyete-basladi_ID1621604/
KADEMELİ EMEKLİLİK SON GELİŞMELER: Erken emeklilik (2000 sonrası) kademeli emeklilik ne zaman çıkacak?,"Kademeli (erken) emeklilik tablosu 2025 son dakika gelişmeleri, EYT ile emekli olmayan ancak erken emeklilik bekleyen çalışanlar başta olmak üzere, kamuoyu tarafından takip ediliyor. Özellikle erken/kademeli emeklilik tablosu 2025 ne zaman çıkacak? sorusu TES emeklilik sistemi ile ilgili çalışmaların ardından yeniden gündeme geldi. Kademeli emeklilik tablosu, yaş ve prim gün sayısı şartları, EYT ile emekli olmayan çalışanlar tarafından takip ediliyor. Yeni Orta Vadeli Program (OVP) döneminde sür",1,/haberler/ekonomi-haberleri/kademeli-emeklilik-son-gelismeler-erken-emeklilik-2000-sonrasi-kademeli-emeklilik-ne-zaman-cikacak_ID1621602/
"HAFTA SONU ALTIN FİYATLARI 6 ARALIK 2025 CUMARTESİ (CANLI-ANLIK) || Bugün 1 gram altın, çeyrek altın, Cumhuriyet altını ve ONS alt","Canlı altın fiyatları 6 Aralık 2025 Cumartesi günü yatırımcıların odağında takip ediliyor. 6 Aralık 2025 Cumartesi sabahı itibarıyla, küresel piyasalardaki gelişmeler ve yurt içi ekonomik dinamiklerin etkisiyle değerli metal altın, hafta sonuna dalgalı bir seyirle başladı. Özellikle Fed'in faiz politikalarına yönelik beklentiler ve ABD'den gelen ekonomik verilerin yarattığı belirsizlik ortamı, Ons altın fiyatlarında hafif düşüşe neden oldu. Ons altındaki küçük çaplı düşüşe rağmen, yurt içinde Gr",0,/altin/haber/hafta-sonu-altin-fiyatlari-6-aralik-2025-cumartesi-canli-anlik-bugun-1-gram-altin-ceyrek-altin-cumhuriyet-altini-ve-ons-alt_ID1621571/
